record_id,date_reported,lob,region,control_id,control_type,control_failed,delayed_attestation_count,threshold_breach,approval_delay_hrs,manager_override_flag,prior_incident_flag,audit_flagged_comment,risk_rating,regulatory_breach
rec_00189,08-11-2023,Treasury,NA,CTL-740,Detective,FALSE,0,FALSE,33.3,TRUE,TRUE,FALSE,Low,FALSE
rec_00190,21-10-2023,Treasury,LATAM,CTL-199,Detective,TRUE,1,FALSE,25,FALSE,FALSE,FALSE,Medium,FALSE
rec_00191,04-08-2023,Treasury,NA,CTL-128,Preventive,FALSE,0,TRUE,37.9,FALSE,FALSE,FALSE,Low,FALSE
rec_00192,16-03-2024,Retail Banking,NA,CTL-591,Detective,FALSE,0,FALSE,44,FALSE,FALSE,TRUE,High,FALSE
rec_00193,16-08-2024,Compliance,EMEA,CTL-542,Detective,FALSE,1,FALSE,12.9,TRUE,FALSE,FALSE,Low,FALSE
rec_00194,13-09-2024,Treasury,APAC,CTL-927,Corrective,FALSE,1,FALSE,25.2,TRUE,FALSE,FALSE,Low,FALSE
rec_00195,01-11-2024,Risk Management,NA,CTL-124,Corrective,FALSE,0,FALSE,33.2,TRUE,FALSE,FALSE,Low,FALSE
rec_00196,26-11-2023,Risk Management,LATAM,CTL-706,Preventive,TRUE,2,FALSE,7.7,FALSE,FALSE,FALSE,Low,FALSE
rec_00197,21-04-2024,Retail Banking,APAC,CTL-916,Preventive,FALSE,1,FALSE,34.6,FALSE,FALSE,FALSE,High,FALSE
rec_00198,28-03-2024,Retail Banking,LATAM,CTL-741,Preventive,FALSE,1,FALSE,41.1,FALSE,FALSE,FALSE,High,FALSE
rec_00199,28-03-2024,Global Markets,APAC,CTL-442,Preventive,TRUE,2,FALSE,36.8,FALSE,TRUE,FALSE,Low,FALSE
rec_00200,22-11-2024,Global Markets,APAC,CTL-960,Detective,FALSE,2,TRUE,28.4,FALSE,FALSE,FALSE,Medium,FALSE
rec_00201,07-08-2023,Global Markets,NA,CTL-356,Corrective,FALSE,1,TRUE,39.4,FALSE,FALSE,FALSE,High,FALSE
rec_00202,07-06-2024,Retail Banking,EMEA,CTL-353,Detective,FALSE,2,FALSE,27.6,TRUE,FALSE,FALSE,Medium,TRUE
rec_00203,29-04-2024,Retail Banking,NA,CTL-210,Detective,FALSE,2,FALSE,10.8,TRUE,TRUE,FALSE,Low,TRUE
rec_00204,23-06-2023,Retail Banking,APAC,CTL-584,Detective,FALSE,0,TRUE,18.8,FALSE,FALSE,FALSE,Low,TRUE
rec_00205,05-11-2024,Risk Management,NA,CTL-344,Corrective,TRUE,1,FALSE,21.4,FALSE,FALSE,FALSE,Medium,TRUE
rec_00206,28-03-2023,Retail Banking,NA,CTL-448,Preventive,FALSE,0,FALSE,23.4,FALSE,FALSE,TRUE,Low,TRUE
rec_00207,18-10-2023,Risk Management,APAC,CTL-952,Preventive,FALSE,2,TRUE,23.1,TRUE,FALSE,FALSE,Low,FALSE
rec_00208,11-06-2024,Global Markets,APAC,CTL-155,Corrective,TRUE,1,TRUE,20.6,TRUE,FALSE,FALSE,Low,TRUE
rec_00209,10-11-2024,Global Markets,NA,CTL-941,Corrective,TRUE,0,FALSE,26.2,FALSE,FALSE,FALSE,Low,FALSE
rec_00210,10-10-2024,Global Markets,NA,CTL-441,Preventive,FALSE,3,TRUE,39,FALSE,TRUE,FALSE,Low,TRUE
rec_00211,26-09-2024,Treasury,NA,CTL-632,Detective,FALSE,0,FALSE,26.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_00212,10-12-2023,Treasury,LATAM,CTL-913,Preventive,TRUE,0,FALSE,30.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_00213,06-04-2023,Compliance,NA,CTL-342,Corrective,TRUE,1,TRUE,2.1,TRUE,TRUE,FALSE,High,TRUE
rec_00214,29-08-2023,Compliance,LATAM,CTL-174,Preventive,TRUE,2,TRUE,25.3,FALSE,FALSE,FALSE,Medium,TRUE
rec_00215,19-11-2024,Compliance,EMEA,CTL-894,Preventive,FALSE,1,FALSE,34.9,FALSE,TRUE,FALSE,Low,FALSE
rec_00216,14-11-2023,Treasury,LATAM,CTL-714,Preventive,TRUE,1,FALSE,36.5,FALSE,FALSE,FALSE,High,FALSE
rec_00217,19-08-2023,Treasury,NA,CTL-734,Corrective,FALSE,0,TRUE,35.5,TRUE,FALSE,FALSE,Low,FALSE
rec_00218,23-07-2023,Compliance,EMEA,CTL-549,Corrective,TRUE,0,FALSE,27,TRUE,FALSE,FALSE,Medium,FALSE
rec_00219,31-05-2023,Compliance,LATAM,CTL-882,Preventive,FALSE,2,FALSE,28.1,FALSE,FALSE,FALSE,High,FALSE
rec_00220,26-01-2023,Retail Banking,LATAM,CTL-197,Preventive,FALSE,0,FALSE,17.3,FALSE,TRUE,FALSE,High,FALSE
rec_00221,17-02-2023,Compliance,APAC,CTL-740,Detective,FALSE,1,FALSE,32.5,FALSE,TRUE,FALSE,Medium,FALSE
rec_00222,08-09-2023,Retail Banking,EMEA,CTL-557,Detective,FALSE,4,TRUE,17.3,TRUE,FALSE,TRUE,Medium,FALSE
rec_00223,01-05-2024,Risk Management,APAC,CTL-692,Preventive,TRUE,0,FALSE,30.8,FALSE,FALSE,FALSE,High,FALSE
rec_00224,17-09-2024,Treasury,EMEA,CTL-227,Corrective,FALSE,0,FALSE,24.4,FALSE,FALSE,TRUE,Medium,FALSE
rec_00225,16-03-2023,Compliance,LATAM,CTL-187,Detective,TRUE,0,FALSE,24.1,FALSE,FALSE,FALSE,High,FALSE
rec_00226,11-04-2024,Treasury,APAC,CTL-162,Preventive,FALSE,1,FALSE,34,FALSE,TRUE,FALSE,Low,FALSE
rec_00227,29-02-2024,Treasury,NA,CTL-134,Detective,TRUE,2,FALSE,29.6,FALSE,FALSE,FALSE,Medium,TRUE
rec_00228,06-10-2024,Treasury,LATAM,CTL-486,Detective,FALSE,0,FALSE,26.8,FALSE,TRUE,TRUE,Low,FALSE
rec_00229,12-08-2024,Risk Management,EMEA,CTL-420,Detective,FALSE,0,FALSE,19,FALSE,FALSE,FALSE,High,FALSE
rec_00230,19-07-2023,Global Markets,EMEA,CTL-968,Corrective,FALSE,0,FALSE,40,TRUE,TRUE,FALSE,Low,FALSE
rec_00231,14-12-2024,Compliance,APAC,CTL-810,Preventive,FALSE,1,FALSE,27.3,FALSE,TRUE,FALSE,Low,FALSE
rec_00232,29-01-2024,Global Markets,APAC,CTL-166,Corrective,FALSE,2,FALSE,31.5,TRUE,FALSE,FALSE,Low,TRUE
rec_00233,21-05-2024,Global Markets,EMEA,CTL-901,Corrective,FALSE,0,FALSE,24.8,FALSE,FALSE,FALSE,High,TRUE
rec_00234,14-02-2024,Global Markets,LATAM,CTL-230,Detective,FALSE,1,FALSE,17.1,FALSE,FALSE,FALSE,High,TRUE
rec_00235,07-09-2023,Treasury,APAC,CTL-163,Preventive,TRUE,0,TRUE,27.5,TRUE,TRUE,FALSE,Medium,TRUE
rec_00236,01-06-2023,Retail Banking,NA,CTL-921,Detective,FALSE,3,FALSE,18,FALSE,FALSE,FALSE,Medium,FALSE
rec_00237,02-11-2024,Treasury,EMEA,CTL-552,Corrective,FALSE,1,FALSE,28.4,FALSE,FALSE,FALSE,Low,FALSE
rec_00238,05-12-2024,Treasury,NA,CTL-156,Corrective,TRUE,1,FALSE,-8.7,FALSE,FALSE,FALSE,Medium,TRUE
rec_00239,06-01-2023,Global Markets,EMEA,CTL-408,Preventive,FALSE,0,FALSE,20,FALSE,FALSE,FALSE,Medium,FALSE
rec_00240,20-04-2023,Treasury,NA,CTL-725,Corrective,FALSE,3,FALSE,23.9,FALSE,FALSE,FALSE,High,FALSE
rec_00241,11-03-2024,Global Markets,LATAM,CTL-741,Corrective,FALSE,2,FALSE,14.5,FALSE,FALSE,FALSE,High,FALSE
rec_00242,13-08-2023,Retail Banking,EMEA,CTL-542,Preventive,FALSE,0,FALSE,27.6,FALSE,FALSE,TRUE,High,TRUE
rec_00243,30-06-2023,Compliance,LATAM,CTL-167,Detective,FALSE,0,FALSE,19.8,FALSE,TRUE,FALSE,Medium,FALSE
rec_00244,13-12-2024,Global Markets,APAC,CTL-204,Preventive,TRUE,2,FALSE,23.9,FALSE,FALSE,FALSE,Low,TRUE
rec_00245,14-06-2024,Retail Banking,EMEA,CTL-793,Corrective,TRUE,1,FALSE,18.5,FALSE,FALSE,FALSE,Medium,TRUE
rec_00246,20-04-2024,Compliance,LATAM,CTL-157,Preventive,FALSE,1,FALSE,33.7,TRUE,FALSE,FALSE,Medium,TRUE
rec_00247,21-02-2023,Risk Management,NA,CTL-672,Detective,FALSE,1,TRUE,29.5,FALSE,FALSE,FALSE,Low,FALSE
rec_00248,24-07-2024,Global Markets,LATAM,CTL-153,Corrective,FALSE,0,FALSE,27,TRUE,FALSE,TRUE,High,TRUE
rec_00249,13-09-2023,Global Markets,EMEA,CTL-401,Detective,FALSE,3,FALSE,24.6,FALSE,FALSE,FALSE,High,FALSE
rec_00250,05-05-2023,Risk Management,LATAM,CTL-970,Detective,TRUE,0,TRUE,49.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_00251,12-04-2024,Risk Management,NA,CTL-490,Preventive,FALSE,1,FALSE,22.4,FALSE,TRUE,FALSE,Medium,FALSE
rec_00252,17-05-2023,Global Markets,NA,CTL-511,Detective,TRUE,1,TRUE,17,FALSE,FALSE,FALSE,Low,FALSE
rec_00253,20-04-2024,Risk Management,NA,CTL-198,Preventive,TRUE,2,FALSE,12.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_00254,14-11-2024,Treasury,APAC,CTL-732,Preventive,FALSE,1,FALSE,33.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_00255,27-06-2024,Compliance,EMEA,CTL-870,Detective,TRUE,0,FALSE,40.3,FALSE,TRUE,FALSE,Low,TRUE
rec_00256,26-07-2024,Compliance,NA,CTL-520,Preventive,FALSE,1,TRUE,15.5,FALSE,FALSE,FALSE,Low,FALSE
rec_00257,01-09-2024,Compliance,APAC,CTL-338,Preventive,TRUE,0,FALSE,21.2,FALSE,FALSE,FALSE,Low,FALSE
rec_00258,21-11-2023,Treasury,NA,CTL-985,Detective,TRUE,1,TRUE,20.4,FALSE,FALSE,FALSE,High,FALSE
rec_00259,29-03-2024,Risk Management,LATAM,CTL-713,Corrective,FALSE,0,FALSE,22.8,FALSE,TRUE,FALSE,Medium,FALSE
rec_00260,19-09-2024,Retail Banking,EMEA,CTL-906,Preventive,FALSE,1,FALSE,6.3,FALSE,FALSE,FALSE,Low,FALSE
rec_00261,31-05-2024,Risk Management,LATAM,CTL-775,Preventive,TRUE,3,TRUE,32.1,FALSE,FALSE,FALSE,Low,TRUE
rec_00262,12-03-2024,Global Markets,APAC,CTL-738,Detective,FALSE,0,TRUE,35.9,TRUE,TRUE,TRUE,Low,FALSE
rec_00263,15-07-2024,Compliance,LATAM,CTL-110,Preventive,FALSE,2,TRUE,5,FALSE,FALSE,FALSE,Medium,FALSE
rec_00264,01-04-2024,Risk Management,LATAM,CTL-564,Detective,FALSE,1,FALSE,41.6,FALSE,TRUE,FALSE,Medium,FALSE
rec_00265,12-06-2023,Retail Banking,NA,CTL-493,Corrective,TRUE,0,FALSE,40.2,FALSE,FALSE,FALSE,High,FALSE
rec_00266,01-05-2024,Global Markets,LATAM,CTL-575,Corrective,FALSE,1,FALSE,-6.7,FALSE,FALSE,TRUE,Low,FALSE
rec_00267,05-04-2024,Treasury,NA,CTL-914,Detective,FALSE,1,FALSE,2.3,TRUE,FALSE,FALSE,Low,FALSE
rec_00268,23-09-2023,Treasury,NA,CTL-538,Corrective,TRUE,1,TRUE,22.7,FALSE,FALSE,FALSE,Low,FALSE
rec_00269,11-09-2023,Retail Banking,EMEA,CTL-735,Detective,TRUE,0,FALSE,37.2,FALSE,TRUE,FALSE,Medium,FALSE
rec_00270,14-10-2024,Global Markets,APAC,CTL-734,Preventive,FALSE,2,TRUE,26.9,FALSE,FALSE,TRUE,Low,FALSE
rec_00271,11-10-2023,Compliance,APAC,CTL-203,Corrective,TRUE,0,FALSE,24.2,FALSE,TRUE,FALSE,Low,TRUE
rec_00272,17-06-2024,Risk Management,APAC,CTL-447,Preventive,TRUE,0,FALSE,29.7,TRUE,FALSE,FALSE,High,FALSE
rec_00273,11-05-2024,Global Markets,NA,CTL-766,Preventive,TRUE,1,FALSE,15.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_00274,03-10-2024,Treasury,APAC,CTL-791,Detective,FALSE,0,FALSE,36.8,TRUE,FALSE,FALSE,Low,FALSE
rec_00275,02-09-2023,Retail Banking,NA,CTL-901,Corrective,FALSE,1,FALSE,23,FALSE,FALSE,FALSE,Low,FALSE
rec_00276,09-10-2023,Retail Banking,EMEA,CTL-126,Corrective,TRUE,3,TRUE,7.7,FALSE,TRUE,FALSE,Medium,TRUE
rec_00277,26-03-2024,Risk Management,APAC,CTL-564,Preventive,FALSE,1,FALSE,16,FALSE,FALSE,FALSE,High,FALSE
rec_00278,21-03-2023,Retail Banking,NA,CTL-629,Preventive,FALSE,1,FALSE,27.7,FALSE,TRUE,FALSE,Low,TRUE
rec_00279,31-12-2024,Retail Banking,APAC,CTL-436,Detective,TRUE,0,FALSE,21.1,TRUE,FALSE,FALSE,Low,FALSE
rec_00280,20-10-2023,Global Markets,APAC,CTL-701,Corrective,FALSE,1,TRUE,20.1,FALSE,FALSE,FALSE,High,TRUE
rec_00281,29-08-2023,Compliance,EMEA,CTL-297,Detective,FALSE,0,FALSE,26,FALSE,FALSE,FALSE,Low,FALSE
rec_00282,06-10-2023,Risk Management,LATAM,CTL-210,Detective,FALSE,2,FALSE,27.6,FALSE,FALSE,FALSE,High,FALSE
rec_00283,10-12-2023,Global Markets,APAC,CTL-205,Detective,TRUE,2,TRUE,11.7,FALSE,FALSE,FALSE,High,FALSE
rec_00284,24-11-2023,Compliance,EMEA,CTL-112,Corrective,FALSE,0,FALSE,36.2,FALSE,FALSE,FALSE,Medium,FALSE
rec_00285,07-07-2024,Global Markets,APAC,CTL-709,Detective,FALSE,2,FALSE,22.7,FALSE,FALSE,TRUE,High,TRUE
rec_00286,24-03-2023,Global Markets,APAC,CTL-830,Corrective,FALSE,0,FALSE,28.2,FALSE,FALSE,TRUE,Low,FALSE
rec_00287,22-05-2023,Retail Banking,APAC,CTL-169,Detective,FALSE,1,FALSE,25,TRUE,FALSE,FALSE,High,FALSE
rec_00288,04-06-2023,Compliance,APAC,CTL-707,Preventive,TRUE,3,TRUE,19.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_00289,25-08-2023,Risk Management,LATAM,CTL-908,Detective,FALSE,1,FALSE,33.1,FALSE,TRUE,FALSE,Low,FALSE
rec_00290,28-01-2024,Risk Management,LATAM,CTL-960,Detective,FALSE,0,TRUE,24.8,FALSE,FALSE,FALSE,Low,FALSE
rec_00291,11-12-2024,Compliance,APAC,CTL-298,Corrective,TRUE,1,TRUE,24.7,TRUE,FALSE,FALSE,Medium,FALSE
rec_00292,06-06-2023,Retail Banking,APAC,CTL-686,Preventive,TRUE,0,FALSE,-0.9,TRUE,TRUE,FALSE,High,FALSE
rec_00293,24-12-2024,Treasury,EMEA,CTL-229,Preventive,TRUE,1,FALSE,32.2,FALSE,TRUE,FALSE,High,FALSE
rec_00294,08-08-2023,Global Markets,EMEA,CTL-752,Corrective,FALSE,1,FALSE,22.3,FALSE,FALSE,FALSE,Low,FALSE
rec_00295,07-03-2023,Retail Banking,NA,CTL-621,Corrective,FALSE,0,TRUE,31.5,FALSE,FALSE,FALSE,High,TRUE
rec_00296,29-02-2024,Compliance,LATAM,CTL-362,Preventive,FALSE,2,TRUE,40.4,FALSE,TRUE,FALSE,Low,FALSE
rec_00297,22-02-2024,Global Markets,APAC,CTL-463,Corrective,TRUE,0,FALSE,32.2,FALSE,FALSE,FALSE,High,FALSE
rec_00298,05-12-2023,Risk Management,LATAM,CTL-531,Preventive,FALSE,1,TRUE,24.5,FALSE,TRUE,FALSE,Low,FALSE
rec_00299,09-07-2024,Treasury,EMEA,CTL-592,Detective,FALSE,0,TRUE,21.1,FALSE,FALSE,FALSE,Low,FALSE
rec_00300,22-04-2024,Risk Management,LATAM,CTL-842,Detective,TRUE,0,FALSE,49.3,TRUE,FALSE,FALSE,Low,TRUE
rec_00301,01-03-2024,Compliance,LATAM,CTL-735,Preventive,TRUE,0,FALSE,28.8,FALSE,TRUE,FALSE,Medium,FALSE
rec_00302,05-03-2023,Global Markets,APAC,CTL-555,Preventive,TRUE,1,FALSE,26.1,FALSE,TRUE,FALSE,Low,FALSE
rec_00303,31-07-2023,Compliance,APAC,CTL-290,Detective,FALSE,0,FALSE,22.2,FALSE,TRUE,FALSE,High,TRUE
rec_00304,06-03-2024,Global Markets,EMEA,CTL-348,Detective,FALSE,1,FALSE,15,FALSE,FALSE,TRUE,Low,FALSE
rec_00305,03-02-2024,Retail Banking,APAC,CTL-240,Preventive,FALSE,1,FALSE,4.5,FALSE,TRUE,FALSE,Medium,FALSE
rec_00306,21-08-2024,Treasury,EMEA,CTL-916,Corrective,TRUE,1,TRUE,39.2,FALSE,FALSE,FALSE,Low,FALSE
rec_00307,13-12-2024,Retail Banking,EMEA,CTL-145,Corrective,FALSE,1,FALSE,16.2,FALSE,FALSE,FALSE,Medium,FALSE
rec_00308,21-01-2023,Retail Banking,NA,CTL-161,Preventive,FALSE,1,TRUE,22.1,FALSE,TRUE,FALSE,Low,FALSE
rec_00309,12-08-2024,Compliance,NA,CTL-230,Corrective,FALSE,1,FALSE,22.9,FALSE,FALSE,TRUE,Low,FALSE
rec_00310,25-01-2024,Treasury,NA,CTL-419,Detective,TRUE,0,FALSE,38.3,FALSE,FALSE,FALSE,High,TRUE
rec_00311,03-05-2024,Global Markets,LATAM,CTL-698,Detective,FALSE,0,FALSE,16.3,FALSE,FALSE,FALSE,Low,FALSE
rec_00312,07-01-2023,Global Markets,NA,CTL-546,Corrective,FALSE,2,FALSE,26.6,FALSE,FALSE,FALSE,Medium,FALSE
rec_00313,27-12-2023,Risk Management,APAC,CTL-625,Preventive,TRUE,2,TRUE,29.1,FALSE,FALSE,FALSE,Low,FALSE
rec_00314,02-11-2023,Global Markets,APAC,CTL-767,Detective,TRUE,0,FALSE,10.2,TRUE,FALSE,FALSE,High,TRUE
rec_00315,04-02-2024,Compliance,NA,CTL-872,Detective,FALSE,1,FALSE,9.2,FALSE,TRUE,FALSE,Low,TRUE
rec_00316,05-03-2024,Retail Banking,LATAM,CTL-466,Detective,FALSE,1,FALSE,16.8,FALSE,TRUE,FALSE,High,TRUE
rec_00317,05-07-2024,Retail Banking,EMEA,CTL-418,Corrective,FALSE,2,FALSE,26.4,FALSE,FALSE,FALSE,Low,FALSE
rec_00318,13-07-2024,Retail Banking,LATAM,CTL-697,Preventive,TRUE,1,TRUE,25.2,FALSE,FALSE,TRUE,High,TRUE
rec_00319,09-09-2024,Treasury,LATAM,CTL-654,Corrective,FALSE,1,FALSE,22.8,FALSE,TRUE,FALSE,High,FALSE
rec_00320,14-08-2023,Global Markets,EMEA,CTL-894,Preventive,TRUE,1,FALSE,30.5,FALSE,TRUE,FALSE,Medium,FALSE
rec_00321,14-05-2024,Compliance,EMEA,CTL-249,Preventive,FALSE,4,FALSE,15.4,FALSE,TRUE,FALSE,Low,FALSE
rec_00322,13-08-2023,Treasury,EMEA,CTL-250,Corrective,FALSE,3,FALSE,22.3,FALSE,FALSE,FALSE,Low,FALSE
rec_00323,07-10-2023,Risk Management,APAC,CTL-580,Detective,FALSE,0,FALSE,22.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_00324,22-03-2024,Compliance,EMEA,CTL-416,Preventive,TRUE,1,FALSE,15.7,TRUE,FALSE,FALSE,Medium,FALSE
rec_00325,12-05-2024,Compliance,EMEA,CTL-717,Corrective,FALSE,1,FALSE,47,FALSE,FALSE,FALSE,High,FALSE
rec_00326,30-01-2023,Compliance,LATAM,CTL-451,Detective,FALSE,0,FALSE,2.4,FALSE,FALSE,FALSE,Medium,FALSE
rec_00327,03-02-2024,Retail Banking,LATAM,CTL-398,Preventive,FALSE,5,FALSE,36.4,FALSE,TRUE,FALSE,Medium,FALSE
rec_00328,11-12-2023,Compliance,NA,CTL-477,Preventive,FALSE,0,TRUE,32,FALSE,FALSE,FALSE,High,FALSE
rec_00329,15-11-2024,Global Markets,LATAM,CTL-108,Detective,FALSE,4,FALSE,32.1,TRUE,FALSE,FALSE,Low,FALSE
rec_00330,26-11-2024,Compliance,EMEA,CTL-630,Preventive,FALSE,2,TRUE,25,FALSE,FALSE,FALSE,Low,FALSE
rec_00331,19-02-2024,Retail Banking,APAC,CTL-700,Corrective,TRUE,1,TRUE,37.3,TRUE,TRUE,FALSE,Low,TRUE
rec_00332,19-06-2023,Compliance,LATAM,CTL-773,Preventive,FALSE,2,FALSE,19.5,FALSE,TRUE,FALSE,Medium,FALSE
rec_00333,23-04-2024,Risk Management,LATAM,CTL-794,Preventive,TRUE,1,FALSE,27.9,FALSE,FALSE,FALSE,Low,TRUE
rec_00334,11-05-2023,Risk Management,EMEA,CTL-248,Detective,FALSE,2,FALSE,24.7,FALSE,FALSE,FALSE,High,FALSE
rec_00335,29-09-2024,Retail Banking,LATAM,CTL-158,Corrective,FALSE,0,FALSE,21.7,FALSE,FALSE,FALSE,Low,FALSE
rec_00336,30-06-2024,Global Markets,LATAM,CTL-343,Detective,TRUE,0,FALSE,25.2,FALSE,FALSE,FALSE,Low,FALSE
rec_00337,28-01-2023,Global Markets,EMEA,CTL-619,Corrective,FALSE,3,TRUE,14.5,FALSE,FALSE,FALSE,Medium,FALSE
rec_00338,08-02-2024,Treasury,LATAM,CTL-938,Detective,FALSE,1,TRUE,17.4,FALSE,TRUE,FALSE,Low,FALSE
rec_00339,29-08-2024,Retail Banking,APAC,CTL-955,Preventive,FALSE,0,TRUE,39.8,TRUE,FALSE,FALSE,Low,FALSE
rec_00340,31-07-2024,Compliance,NA,CTL-672,Corrective,FALSE,1,FALSE,52.8,TRUE,TRUE,FALSE,High,FALSE
rec_00341,09-11-2024,Retail Banking,LATAM,CTL-979,Corrective,FALSE,0,TRUE,29.2,FALSE,FALSE,TRUE,Medium,FALSE
rec_00342,28-01-2023,Treasury,APAC,CTL-155,Preventive,FALSE,1,FALSE,32.3,FALSE,FALSE,FALSE,Low,TRUE
rec_00343,27-03-2023,Retail Banking,LATAM,CTL-532,Detective,TRUE,0,TRUE,26.5,FALSE,FALSE,FALSE,Low,FALSE
rec_00344,20-10-2024,Retail Banking,NA,CTL-452,Corrective,TRUE,0,TRUE,28.6,FALSE,FALSE,FALSE,Medium,TRUE
rec_00345,14-03-2024,Treasury,EMEA,CTL-300,Preventive,FALSE,1,FALSE,29.4,FALSE,FALSE,FALSE,Medium,FALSE
rec_00346,19-05-2023,Global Markets,NA,CTL-305,Preventive,FALSE,0,FALSE,34.4,FALSE,FALSE,FALSE,Low,TRUE
rec_00347,17-04-2024,Compliance,LATAM,CTL-755,Corrective,TRUE,0,FALSE,39.4,TRUE,TRUE,FALSE,Medium,FALSE
rec_00348,06-07-2023,Treasury,NA,CTL-306,Corrective,FALSE,1,FALSE,15.2,FALSE,TRUE,FALSE,Medium,FALSE
rec_00349,21-02-2023,Risk Management,NA,CTL-904,Corrective,TRUE,2,FALSE,52.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_00350,24-09-2023,Global Markets,EMEA,CTL-170,Preventive,FALSE,0,TRUE,25.4,TRUE,FALSE,FALSE,High,TRUE
rec_00351,24-01-2024,Risk Management,LATAM,CTL-449,Detective,TRUE,0,FALSE,25.4,FALSE,FALSE,FALSE,Low,FALSE
rec_00352,02-12-2023,Global Markets,NA,CTL-293,Detective,FALSE,2,FALSE,19.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_00353,05-08-2023,Compliance,NA,CTL-783,Corrective,FALSE,0,TRUE,19.9,TRUE,FALSE,FALSE,High,TRUE
rec_00354,10-04-2024,Compliance,EMEA,CTL-587,Preventive,FALSE,1,FALSE,30.2,TRUE,FALSE,FALSE,Low,FALSE
rec_00355,01-12-2023,Retail Banking,APAC,CTL-811,Preventive,FALSE,2,FALSE,30.4,FALSE,TRUE,FALSE,Medium,FALSE
rec_00356,12-12-2023,Risk Management,LATAM,CTL-808,Corrective,FALSE,1,FALSE,29.7,FALSE,FALSE,TRUE,High,TRUE
rec_00357,24-01-2024,Global Markets,APAC,CTL-578,Preventive,FALSE,2,TRUE,19.5,FALSE,FALSE,FALSE,Low,FALSE
rec_00358,12-10-2023,Compliance,APAC,CTL-714,Preventive,FALSE,2,FALSE,-3,FALSE,FALSE,FALSE,Low,FALSE
rec_00359,07-03-2024,Treasury,EMEA,CTL-809,Preventive,TRUE,1,FALSE,6,FALSE,FALSE,FALSE,Low,TRUE
rec_00360,16-09-2023,Compliance,EMEA,CTL-439,Corrective,FALSE,1,TRUE,24.1,FALSE,FALSE,TRUE,Medium,FALSE
rec_00361,25-03-2023,Treasury,LATAM,CTL-972,Corrective,FALSE,1,FALSE,27.4,FALSE,FALSE,FALSE,High,TRUE
rec_00362,26-04-2024,Global Markets,APAC,CTL-692,Corrective,FALSE,0,FALSE,19.8,FALSE,FALSE,FALSE,Low,FALSE
rec_00363,20-01-2023,Compliance,NA,CTL-679,Detective,FALSE,3,FALSE,17.1,FALSE,TRUE,FALSE,Low,FALSE
rec_00364,06-07-2024,Compliance,APAC,CTL-443,Detective,FALSE,2,FALSE,27,FALSE,FALSE,FALSE,Medium,FALSE
rec_00365,23-02-2023,Global Markets,EMEA,CTL-730,Corrective,FALSE,0,FALSE,22.9,FALSE,FALSE,FALSE,Low,FALSE
rec_00366,25-12-2023,Compliance,NA,CTL-406,Preventive,FALSE,0,FALSE,19.2,TRUE,FALSE,FALSE,High,FALSE
rec_00367,18-08-2023,Treasury,NA,CTL-528,Preventive,TRUE,0,FALSE,7.8,FALSE,FALSE,FALSE,Low,FALSE
rec_00368,27-10-2024,Compliance,EMEA,CTL-436,Corrective,FALSE,0,FALSE,15.6,FALSE,TRUE,FALSE,High,FALSE
rec_00369,12-03-2023,Risk Management,NA,CTL-266,Preventive,TRUE,4,FALSE,33.3,FALSE,FALSE,FALSE,High,FALSE
rec_00370,29-10-2024,Retail Banking,APAC,CTL-207,Preventive,TRUE,0,TRUE,14.4,FALSE,FALSE,FALSE,Low,TRUE
rec_00371,11-02-2023,Treasury,EMEA,CTL-565,Detective,FALSE,2,FALSE,30.6,FALSE,TRUE,FALSE,Low,FALSE
rec_00372,01-02-2023,Risk Management,LATAM,CTL-997,Preventive,TRUE,1,FALSE,37.9,FALSE,FALSE,FALSE,High,FALSE
rec_00373,11-09-2023,Global Markets,EMEA,CTL-908,Preventive,FALSE,1,FALSE,16.1,FALSE,TRUE,FALSE,High,FALSE
rec_00374,24-07-2023,Treasury,LATAM,CTL-143,Corrective,FALSE,0,TRUE,19.6,FALSE,FALSE,FALSE,Low,FALSE
rec_00375,21-01-2023,Retail Banking,LATAM,CTL-607,Detective,FALSE,1,FALSE,33.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_00376,28-09-2024,Retail Banking,EMEA,CTL-324,Detective,TRUE,1,FALSE,36.3,FALSE,TRUE,FALSE,Low,FALSE
rec_00377,06-06-2023,Global Markets,EMEA,CTL-103,Preventive,TRUE,2,TRUE,17.6,FALSE,TRUE,FALSE,Medium,TRUE
rec_00378,02-09-2023,Global Markets,LATAM,CTL-754,Corrective,FALSE,0,FALSE,7.8,FALSE,FALSE,FALSE,Low,FALSE
rec_00379,10-05-2023,Treasury,LATAM,CTL-328,Detective,TRUE,2,FALSE,36.5,TRUE,FALSE,FALSE,Medium,FALSE
